Time,Event,Entity,Station,Train,Direction,Destination
06:00,Arrives,P824672,Tres Olivos,,,Paco de Lucia
06:00,Arrives,P824673,Sanchinarro,,,Mirasierra
06:01,Arrives,Train_5,Castellana,Train_5,counterclockwise,
06:01,Arrives,Train_7,Castellana,Train_7,counterclockwise,
06:01,Arrives,P824674,Las Tablas,,,Montecarmelo
06:02,Arrives,Train_6,Castellana,Train_6,counterclockwise,
06:02,Arrives,Train_8,Castellana,Train_8,counterclockwise,
06:02,Arrives,P824675,Chamartin (station),,,La Moraleja
06:02,Arrives,P824676,Sanchinarro,,,Castellana
06:02,Arrives,P824677,Montecarmelo,,,Castellana
06:03,Arrives,Train_4,Castellana,Train_4,clockwise,
06:03,Arrives,P824678,Sanchinarro,,,Castellana
06:03,Arrives,P824679,Castellana,,,La Moraleja
06:04,Arrives,Train_1,Castellana,Train_1,clockwise,
06:04,Boards,P824679,Castellana,Train_1,clockwise,
06:04,Arrives,P824680,Mirasierra,,,Chamartin (station)
06:04,Arrives,P824681,Montecarmelo,,,Pinar de Chamartin
06:05,Arrives,P824682,Castellana,,,Chamartin (station)
06:05,Arrives,P824683,Chamartin (station),,,La Moraleja
06:06,Arrives,Train_3,Castellana,Train_3,clockwise,
06:06,Boards,P824682,Castellana,Train_3,clockwise,
06:06,Arrives,Train_5,Paco de Lucia,Train_5,counterclockwise,
06:06,Arrives,Train_7,Paco de Lucia,Train_7,counterclockwise,
06:06,Arrives,Train_4,Chamartin (station),Train_4,clockwise,
06:06,Boards,P824675,Chamartin (station),Train_4,clockwise,
06:06,Boards,P824683,Chamartin (station),Train_4,clockwise,
06:06,Arrives,P824684,Castellana,,,Las Tablas
06:06,Arrives,P824685,Paco de Lucia,,,Chamartin (station)
06:06,Arrives,P824686,Sanchinarro,,,Montecarmelo
06:06,Arrives,P824687,La Moraleja,,,Pinar de Chamartin
06:07,Arrives,Train_6,Paco de Lucia,Train_6,counterclockwise,
06:07,Boards,P824685,Paco de Lucia,Train_6,counterclockwise,
06:07,Arrives,Train_8,Paco de Lucia,Train_8,counterclockwise,
06:07,Arrives,Train_1,Chamartin (station),Train_1,clockwise,
06:07,Arrives,P824688,Castellana,,,Paco de Lucia
06:07,Arrives,P824689,Mirasierra,,,Paco de Lucia
06:07,Arrives,P824690,Chamartin (station),,,Sanchinarro
06:08,Arrives,P824691,Tres Olivos,,,Paco de Lucia
06:08,Arrives,P824692,Mirasierra,,,Las Tablas
06:08,Arrives,P824693,Las Tablas,,,Pinar de Chamartin
06:08,Arrives,P824694,La Moraleja,,,Mirasierra
06:08,Arrives,P824695,La Moraleja,,,Montecarmelo
06:09,Arrives,Train_2,Castellana,Train_2,clockwise,
06:09,Boards,P824684,Castellana,Train_2,clockwise,
06:09,Boards,P824688,Castellana,Train_2,clockwise,
06:09,Arrives,Train_3,Chamartin (station),Train_3,clockwise,
06:09,Alights,P824682,Chamartin (station),Train_3,clockwise,Chamartin (station)
06:09,Boards,P824690,Chamartin (station),Train_3,clockwise,
06:09,Arrives,P824696,Montecarmelo,,,Pinar de Chamartin
06:09,Arrives,P824697,Castellana,,,Sanchinarro
06:09,Arrives,P824698,Sanchinarro,,,La Moraleja
06:10,Arrives,Train_5,Mirasierra,Train_5,counterclockwise,
06:10,Boards,P824680,Mirasierra,Train_5,counterclockwise,
06:10,Boards,P824689,Mirasierra,Train_5,counterclockwise,
06:10,Boards,P824692,Mirasierra,Train_5,counterclockwise,
06:10,Arrives,Train_7,Mirasierra,Train_7,counterclockwise,
06:10,Arrives,Train_4,Pinar de Chamartin,Train_4,clockwise,
06:10,Arrives,P824699,Montecarmelo,,,Mirasierra
06:10,Arrives,P824700,Chamartin (station),,,Mirasierra
06:10,Arrives,P824701,Paco de Lucia,,,Sanchinarro
06:10,Arrives,P824702,Mirasierra,,,Montecarmelo
06:10,Arrives,P824703,Montecarmelo,,,Tres Olivos
06:11,Arrives,Train_6,Mirasierra,Train_6,counterclockwise,
06:11,Boards,P824702,Mirasierra,Train_6,counterclockwise,
06:11,Arrives,Train_8,Mirasierra,Train_8,counterclockwise,
06:11,Arrives,Train_1,Pinar de Chamartin,Train_1,clockwise,
06:12,Arrives,Train_5,Montecarmelo,Train_5,counterclockwise,
06:12,Boards,P824677,Montecarmelo,Train_5,counterclockwise,
06:12,Boards,P824681,Montecarmelo,Train_5,counterclockwise,
06:12,Boards,P824696,Montecarmelo,Train_5,counterclockwise,
06:12,Boards,P824699,Montecarmelo,Train_5,counterclockwise,
06:12,Boards,P824703,Montecarmelo,Train_5,counterclockwise,
06:12,Arrives,Train_7,Montecarmelo,Train_7,counterclockwise,
06:12,Arrives,Train_4,Sanchinarro,Train_4,clockwise,
06:12,Boards,P824673,Sanchinarro,Train_4,clockwise,
06:12,Boards,P824676,Sanchinarro,Train_4,clockwise,
06:12,Boards,P824678,Sanchinarro,Train_4,clockwise,
06:12,Boards,P824686,Sanchinarro,Train_4,clockwise,
06:12,Boards,P824698,Sanchinarro,Train_4,clockwise,
06:12,Arrives,P824704,Tres Olivos,,,La Moraleja
06:12,Arrives,P824705,Chamartin (station),,,Tres Olivos
06:12,Arrives,P824706,Montecarmelo,,,Sanchinarro
06:12,Arrives,P824707,Las Tablas,,,Paco de Lucia
06:12,Arrives,P824708,Mirasierra,,,Las Tablas
06:12,Arrives,P824709,Chamartin (station),,,Pinar de Chamartin
06:13,Arrives,Train_3,Pinar de Chamartin,Train_3,clockwise,
06:13,Arrives,Train_6,Montecarmelo,Train_6,counterclockwise,
06:13,Alights,P824702,Montecarmelo,Train_6,counterclockwise,Montecarmelo
06:13,Boards,P824706,Montecarmelo,Train_6,counterclockwise,
06:13,Arrives,Train_8,Montecarmelo,Train_8,counterclockwise,
06:13,Arrives,Train_1,Sanchinarro,Train_1,clockwise,
06:13,Arrives,P824710,Paco de Lucia,,,La Moraleja
06:13,Arrives,P824711,Montecarmelo,,,Chamartin (station)
06:14,Arrives,P824712,La Moraleja,,,Sanchinarro
06:14,Arrives,P824713,Paco de Lucia,,,La Moraleja
06:15,Arrives,Train_5,Tres Olivos,Train_5,counterclockwise,
06:15,Alights,P824703,Tres Olivos,Train_5,counterclockwise,Tres Olivos
06:15,Boards,P824672,Tres Olivos,Train_5,counterclockwise,
06:15,Boards,P824691,Tres Olivos,Train_5,counterclockwise,
06:15,Boards,P824704,Tres Olivos,Train_5,counterclockwise,
06:15,Arrives,Train_7,Tres Olivos,Train_7,counterclockwise,
06:15,Arrives,Train_4,La Moraleja,Train_4,clockwise,
06:15,Alights,P824675,La Moraleja,Train_4,clockwise,La Moraleja
06:15,Alights,P824683,La Moraleja,Train_4,clockwise,La Moraleja
06:15,Alights,P824698,La Moraleja,Train_4,clockwise,La Moraleja
06:15,Boards,P824687,La Moraleja,Train_4,clockwise,
06:15,Boards,P824694,La Moraleja,Train_4,clockwise,
06:15,Boards,P824695,La Moraleja,Train_4,clockwise,
06:15,Boards,P824712,La Moraleja,Train_4,clockwise,
06:15,Arrives,P824714,Castellana,,,Pinar de Chamartin
06:16,Arrives,Train_6,Tres Olivos,Train_6,counterclockwise,
06:16,Arrives,Train_8,Tres Olivos,Train_8,counterclockwise,
06:16,Arrives,Train_1,La Moraleja,Train_1,clockwise,
06:16,Alights,P824679,La Moraleja,Train_1,clockwise,La Moraleja
06:17,Arrives,Train_5,Las Tablas,Train_5,counterclockwise,
06:17,Alights,P824692,Las Tablas,Train_5,counterclockwise,Las Tablas
06:17,Boards,P824674,Las Tablas,Train_5,counterclockwise,
06:17,Boards,P824693,Las Tablas,Train_5,counterclockwise,
06:17,Boards,P824707,Las Tablas,Train_5,counterclockwise,
06:17,Arrives,Train_7,Las Tablas,Train_7,counterclockwise,
06:17,Arrives,P824715,La Moraleja,,,Tres Olivos
06:17,Arrives,P824716,Chamartin (station),,,Paco de Lucia
06:18,Arrives,Train_6,Las Tablas,Train_6,counterclockwise,
06:18,Arrives,Train_8,Las Tablas,Train_8,counterclockwise,
06:18,Arrives,P824717,Mirasierra,,,Pinar de Chamartin
06:18,Arrives,P824718,Sanchinarro,,,La Moraleja
06:19,Arrives,P824719,Tres Olivos,,,Las Tablas
06:19,Arrives,P824720,Las Tablas,,,Castellana
06:20,Arrives,Train_4,Las Tablas,Train_4,clockwise,
06:20,Boards,P824720,Las Tablas,Train_4,clockwise,
06:21,Arrives,Train_1,Las Tablas,Train_1,clockwise,
06:21,Arrives,P824721,Sanchinarro,,,Paco de Lucia
06:21,Arrives,P824722,Las Tablas,,,Montecarmelo
06:21,Arrives,P824723,Sanchinarro,,,Las Tablas
06:22,Arrives,Train_5,La Moraleja,Train_5,counterclockwise,
06:22,Alights,P824704,La Moraleja,Train_5,counterclockwise,La Moraleja
06:22,Boards,P824715,La Moraleja,Train_5,counterclockwise,
06:22,Arrives,Train_7,La Moraleja,Train_7,counterclockwise,
06:22,Arrives,Train_4,Tres Olivos,Train_4,clockwise,
06:22,Boards,P824719,Tres Olivos,Train_4,clockwise,
06:22,Arrives,P824724,Sanchinarro,,,Mirasierra
06:22,Arrives,P824725,Sanchinarro,,,Chamartin (station)
06:22,Arrives,P824726,Castellana,,,Montecarmelo
06:22,Arrives,P824727,Castellana,,,Montecarmelo
06:22,Arrives,P824728,Las Tablas,,,Sanchinarro
06:23,Arrives,Train_6,La Moraleja,Train_6,counterclockwise,
06:23,Arrives,Train_8,La Moraleja,Train_8,counterclockwise,
06:23,Arrives,Train_1,Tres Olivos,Train_1,clockwise,
06:23,Arrives,Train_3,Sanchinarro,Train_3,clockwise,
06:23,Alights,P824690,Sanchinarro,Train_3,clockwise,Sanchinarro
06:23,Boards,P824718,Sanchinarro,Train_3,clockwise,
06:23,Boards,P824721,Sanchinarro,Train_3,clockwise,
06:23,Boards,P824723,Sanchinarro,Train_3,clockwise,
06:23,Boards,P824724,Sanchinarro,Train_3,clockwise,
06:23,Boards,P824725,Sanchinarro,Train_3,clockwise,
06:23,Arrives,P824729,Sanchinarro,,,La Moraleja
06:23,Arrives,P824730,La Moraleja,,,Las Tablas
06:24,Arrives,P824731,La Moraleja,,,Las Tablas
06:24,Arrives,P824732,Pinar de Chamartin,,,Chamartin (station)
06:25,Arrives,Train_5,Sanchinarro,Train_5,counterclockwise,
06:25,Boards,P824729,Sanchinarro,Train_5,counterclockwise,
06:25,Arrives,Train_7,Sanchinarro,Train_7,counterclockwise,
06:25,Arrives,Train_4,Montecarmelo,Train_4,clockwise,
06:25,Alights,P824686,Montecarmelo,Train_4,clockwise,Montecarmelo
06:25,Alights,P824695,Montecarmelo,Train_4,clockwise,Montecarmelo
06:25,Boards,P824711,Montecarmelo,Train_4,clockwise,
06:25,Arrives,P824733,Castellana,,,Sanchinarro
06:26,Arrives,Train_6,Sanchinarro,Train_6,counterclockwise,
06:26,Alights,P824706,Sanchinarro,Train_6,counterclockwise,Sanchinarro
06:26,Arrives,Train_8,Sanchinarro,Train_8,counterclockwise,
06:26,Arrives,Train_1,Montecarmelo,Train_1,clockwise,
06:26,Arrives,Train_3,La Moraleja,Train_3,clockwise,
06:26,Alights,P824718,La Moraleja,Train_3,clockwise,La Moraleja
06:26,Boards,P824730,La Moraleja,Train_3,clockwise,
06:26,Boards,P824731,La Moraleja,Train_3,clockwise,
06:26,Arrives,Train_2,Chamartin (station),Train_2,clockwise,
06:26,Boards,P824700,Chamartin (station),Train_2,clockwise,
06:26,Boards,P824705,Chamartin (station),Train_2,clockwise,
06:26,Boards,P824709,Chamartin (station),Train_2,clockwise,
06:26,Boards,P824716,Chamartin (station),Train_2,clockwise,
06:26,Arrives,P824734,Sanchinarro,,,Mirasierra
06:26,Arrives,P824735,Sanchinarro,,,Mirasierra
06:26,Arrives,P824736,Mirasierra,,,La Moraleja
06:26,Arrives,P824737,Las Tablas,,,Castellana
06:27,Arrives,Train_5,Pinar de Chamartin,Train_5,counterclockwise,
06:27,Alights,P824681,Pinar de Chamartin,Train_5,counterclockwise,Pinar de Chamartin
06:27,Alights,P824696,Pinar de Chamartin,Train_5,counterclockwise,Pinar de Chamartin
06:27,Alights,P824693,Pinar de Chamartin,Train_5,counterclockwise,Pinar de Chamartin
06:27,Boards,P824732,Pinar de Chamartin,Train_5,counterclockwise,
06:27,Arrives,Train_7,Pinar de Chamartin,Train_7,counterclockwise,
06:27,Arrives,Train_4,Mirasierra,Train_4,clockwise,
06:27,Alights,P824673,Mirasierra,Train_4,clockwise,Mirasierra
06:27,Alights,P824694,Mirasierra,Train_4,clockwise,Mirasierra
06:27,Boards,P824708,Mirasierra,Train_4,clockwise,
06:27,Boards,P824717,Mirasierra,Train_4,clockwise,
06:27,Boards,P824736,Mirasierra,Train_4,clockwise,
06:27,Arrives,P824738,Las Tablas,,,Mirasierra
06:27,Arrives,P824739,Castellana,,,Las Tablas
06:27,Arrives,P824740,Sanchinarro,,,Chamartin (station)
06:28,Arrives,Train_6,Pinar de Chamartin,Train_6,counterclockwise,
06:28,Arrives,Train_8,Pinar de Chamartin,Train_8,counterclockwise,
06:28,Arrives,Train_1,Mirasierra,Train_1,clockwise,
06:28,Arrives,P824741,Sanchinarro,,,Mirasierra
06:28,Arrives,P824742,Mirasierra,,,Paco de Lucia
06:28,Arrives,P824743,Las Tablas,,,Sanchinarro
06:28,Arrives,P824744,Tres Olivos,,,Montecarmelo
06:29,Arrives,P824745,Sanchinarro,,,Mirasierra
06:29,Arrives,P824746,Chamartin (station),,,La Moraleja
06:29,Arrives,P824747,Mirasierra,,,La Moraleja
06:30,Arrives,Train_2,Pinar de Chamartin,Train_2,clockwise,
06:30,Alights,P824709,Pinar de Chamartin,Train_2,clockwise,Pinar de Chamartin
06:30,Arrives,P824748,Castellana,,,Chamartin (station)
06:31,Arrives,Train_3,Las Tablas,Train_3,clockwise,
06:31,Alights,P824723,Las Tablas,Train_3,clockwise,Las Tablas
06:31,Alights,P824730,Las Tablas,Train_3,clockwise,Las Tablas
06:31,Alights,P824731,Las Tablas,Train_3,clockwise,Las Tablas
06:31,Boards,P824722,Las Tablas,Train_3,clockwise,
06:31,Boards,P824728,Las Tablas,Train_3,clockwise,
06:31,Boards,P824737,Las Tablas,Train_3,clockwise,
06:31,Boards,P824738,Las Tablas,Train_3,clockwise,
06:31,Boards,P824743,Las Tablas,Train_3,clockwise,
06:31,Arrives,Train_5,Chamartin (station),Train_5,counterclockwise,
06:31,Alights,P824680,Chamartin (station),Train_5,counterclockwise,Chamartin (station)
06:31,Alights,P824732,Chamartin (station),Train_5,counterclockwise,Chamartin (station)
06:31,Boards,P824746,Chamartin (station),Train_5,counterclockwise,
06:31,Arrives,Train_7,Chamartin (station),Train_7,counterclockwise,
06:31,Arrives,Train_4,Paco de Lucia,Train_4,clockwise,
06:31,Boards,P824701,Paco de Lucia,Train_4,clockwise,
06:31,Boards,P824710,Paco de Lucia,Train_4,clockwise,
06:31,Boards,P824713,Paco de Lucia,Train_4,clockwise,
06:31,Arrives,P824749,Castellana,,,Montecarmelo
06:31,Arrives,P824750,Chamartin (station),,,Montecarmelo
06:32,Arrives,Train_6,Chamartin (station),Train_6,counterclockwise,
06:32,Alights,P824685,Chamartin (station),Train_6,counterclockwise,Chamartin (station)
06:32,Boards,P824750,Chamartin (station),Train_6,counterclockwise,
06:32,Arrives,Train_8,Chamartin (station),Train_8,counterclockwise,
06:32,Arrives,Train_1,Paco de Lucia,Train_1,clockwise,
06:32,Arrives,P824751,Montecarmelo,,,Castellana
06:32,Arrives,P824752,Sanchinarro,,,Mirasierra
06:32,Arrives,P824753,Sanchinarro,,,Mirasierra
06:32,Arrives,P824754,Pinar de Chamartin,,,Castellana
06:33,Arrives,Train_3,Tres Olivos,Train_3,clockwise,
06:33,Boards,P824744,Tres Olivos,Train_3,clockwise,
06:33,Arrives,Train_2,Sanchinarro,Train_2,clockwise,
06:33,Boards,P824734,Sanchinarro,Train_2,clockwise,
06:33,Boards,P824735,Sanchinarro,Train_2,clockwise,
06:33,Boards,P824740,Sanchinarro,Train_2,clockwise,
06:33,Boards,P824741,Sanchinarro,Train_2,clockwise,
06:33,Boards,P824745,Sanchinarro,Train_2,clockwise,
06:33,Boards,P824752,Sanchinarro,Train_2,clockwise,
06:33,Boards,P824753,Sanchinarro,Train_2,clockwise,
06:33,Arrives,P824755,Montecarmelo,,,Castellana
06:33,Arrives,P824756,Las Tablas,,,Castellana
06:33,Arrives,P824757,Montecarmelo,,,Mirasierra
06:34,Arrives,Train_5,Castellana,Train_5,counterclockwise,
06:34,Alights,P824677,Castellana,Train_5,counterclockwise,Castellana
06:34,Boards,P824697,Castellana,Train_5,counterclockwise,
06:34,Boards,P824714,Castellana,Train_5,counterclockwise,
06:34,Boards,P824726,Castellana,Train_5,counterclockwise,
06:34,Boards,P824727,Castellana,Train_5,counterclockwise,
06:34,Boards,P824733,Castellana,Train_5,counterclockwise,
06:34,Boards,P824739,Castellana,Train_5,counterclockwise,
06:34,Boards,P824748,Castellana,Train_5,counterclockwise,
06:34,Boards,P824749,Castellana,Train_5,counterclockwise,
06:34,Arrives,Train_7,Castellana,Train_7,counterclockwise,
06:34,Arrives,P824758,Tres Olivos,,,Paco de Lucia
06:34,Arrives,P824759,Pinar de Chamartin,,,Paco de Lucia
06:34,Arrives,P824760,La Moraleja,,,Tres Olivos
06:34,Arrives,P824761,Mirasierra,,,Las Tablas
06:35,Arrives,Train_6,Castellana,Train_6,counterclockwise,
06:35,Arrives,Train_8,Castellana,Train_8,counterclockwise,
06:35,Arrives,P824762,Las Tablas,,,Sanchinarro
06:36,Arrives,Train_4,Castellana,Train_4,clockwise,
06:36,Alights,P824676,Castellana,Train_4,clockwise,Castellana
06:36,Alights,P824678,Castellana,Train_4,clockwise,Castellana
06:36,Alights,P824720,Castellana,Train_4,clockwise,Castellana
06:36,Arrives,Train_3,Montecarmelo,Train_3,clockwise,
06:36,Alights,P824722,Montecarmelo,Train_3,clockwise,Montecarmelo
06:36,Alights,P824744,Montecarmelo,Train_3,clockwise,Montecarmelo
06:36,Boards,P824751,Montecarmelo,Train_3,clockwise,
06:36,Boards,P824755,Montecarmelo,Train_3,clockwise,
06:36,Boards,P824757,Montecarmelo,Train_3,clockwise,
06:36,Arrives,Train_2,La Moraleja,Train_2,clockwise,
06:36,Boards,P824760,La Moraleja,Train_2,clockwise,
06:36,Arrives,P824763,Paco de Lucia,,,Tres Olivos
06:36,Arrives,P824764,Las Tablas,,,Mirasierra
06:36,Arrives,P824765,Las Tablas,,,Paco de Lucia
06:37,Arrives,Train_1,Castellana,Train_1,clockwise,
06:37,Arrives,P824766,Castellana,,,Mirasierra
06:37,Arrives,P824767,Chamartin (station),,,Paco de Lucia
06:37,Arrives,P824768,Chamartin (station),,,Mirasierra
06:38,Arrives,P824769,Tres Olivos,,,Pinar de Chamartin
06:38,Arrives,P824770,Pinar de Chamartin,,,Tres Olivos
06:39,Arrives,Train_5,Paco de Lucia,Train_5,counterclockwise,
06:39,Alights,P824689,Paco de Lucia,Train_5,counterclockwise,Paco de Lucia
06:39,Alights,P824672,Paco de Lucia,Train_5,counterclockwise,Paco de Lucia
06:39,Alights,P824691,Paco de Lucia,Train_5,counterclockwise,Paco de Lucia
06:39,Alights,P824707,Paco de Lucia,Train_5,counterclockwise,Paco de Lucia
06:39,Boards,P824763,Paco de Lucia,Train_5,counterclockwise,
06:39,Arrives,Train_7,Paco de Lucia,Train_7,counterclockwise,
06:39,Arrives,Train_4,Chamartin (station),Train_4,clockwise,
06:39,Alights,P824711,Chamartin (station),Train_4,clockwise,Chamartin (station)
06:39,Boards,P824767,Chamartin (station),Train_4,clockwise,
06:39,Boards,P824768,Chamartin (station),Train_4,clockwise,
06:39,Arrives,Train_3,Mirasierra,Train_3,clockwise,
06:39,Alights,P824724,Mirasierra,Train_3,clockwise,Mirasierra
06:39,Alights,P824738,Mirasierra,Train_3,clockwise,Mirasierra
06:39,Alights,P824757,Mirasierra,Train_3,clockwise,Mirasierra
06:39,Boards,P824742,Mirasierra,Train_3,clockwise,
06:39,Boards,P824747,Mirasierra,Train_3,clockwise,
06:39,Boards,P824761,Mirasierra,Train_3,clockwise,
06:40,Arrives,Train_6,Paco de Lucia,Train_6,counterclockwise,
06:40,Arrives,Train_8,Paco de Lucia,Train_8,counterclockwise,
06:40,Arrives,Train_1,Chamartin (station),Train_1,clockwise,
06:41,Arrives,Train_2,Las Tablas,Train_2,clockwise,
06:41,Alights,P824684,Las Tablas,Train_2,clockwise,Las Tablas
06:41,Boards,P824756,Las Tablas,Train_2,clockwise,
06:41,Boards,P824762,Las Tablas,Train_2,clockwise,
06:41,Boards,P824764,Las Tablas,Train_2,clockwise,
06:41,Boards,P824765,Las Tablas,Train_2,clockwise,
06:41,Arrives,P824771,Paco de Lucia,,,Montecarmelo
06:41,Arrives,P824772,Castellana,,,Pinar de Chamartin
06:41,Arrives,P824773,Castellana,,,La Moraleja
06:42,Arrives,P824774,Sanchinarro,,,Montecarmelo
06:43,Arrives,Train_5,Mirasierra,Train_5,counterclockwise,
06:43,Alights,P824699,Mirasierra,Train_5,counterclockwise,Mirasierra
06:43,Arrives,Train_7,Mirasierra,Train_7,counterclockwise,
06:43,Arrives,Train_4,Pinar de Chamartin,Train_4,clockwise,
06:43,Alights,P824687,Pinar de Chamartin,Train_4,clockwise,Pinar de Chamartin
06:43,Alights,P824717,Pinar de Chamartin,Train_4,clockwise,Pinar de Chamartin
06:43,Boards,P824754,Pinar de Chamartin,Train_4,clockwise,
06:43,Boards,P824759,Pinar de Chamartin,Train_4,clockwise,
06:43,Boards,P824770,Pinar de Chamartin,Train_4,clockwise,
06:43,Arrives,Train_2,Tres Olivos,Train_2,clockwise,
06:43,Alights,P824705,Tres Olivos,Train_2,clockwise,Tres Olivos
06:43,Alights,P824760,Tres Olivos,Train_2,clockwise,Tres Olivos
06:43,Boards,P824758,Tres Olivos,Train_2,clockwise,
06:43,Boards,P824769,Tres Olivos,Train_2,clockwise,
06:43,Arrives,P824775,Paco de Lucia,,,Mirasierra
06:43,Arrives,P824776,Paco de Lucia,,,Montecarmelo
06:43,Arrives,P824777,La Moraleja,,,Paco de Lucia
06:43,Arrives,P824778,Paco de Lucia,,,La Moraleja
06:43,Arrives,P824779,Pinar de Chamartin,,,Las Tablas
06:44,Arrives,Train_6,Mirasierra,Train_6,counterclockwise,
06:44,Arrives,Train_8,Mirasierra,Train_8,counterclockwise,
06:44,Arrives,Train_1,Pinar de Chamartin,Train_1,clockwise,
06:44,Boards,P824779,Pinar de Chamartin,Train_1,clockwise,
06:44,Arrives,Train_3,Paco de Lucia,Train_3,clockwise,
06:44,Alights,P824721,Paco de Lucia,Train_3,clockwise,Paco de Lucia
06:44,Alights,P824742,Paco de Lucia,Train_3,clockwise,Paco de Lucia
06:44,Boards,P824771,Paco de Lucia,Train_3,clockwise,
06:44,Boards,P824775,Paco de Lucia,Train_3,clockwise,
06:44,Boards,P824776,Paco de Lucia,Train_3,clockwise,
06:44,Boards,P824778,Paco de Lucia,Train_3,clockwise,
06:44,Arrives,P824780,Mirasierra,,,Castellana
06:44,Arrives,P824781,Castellana,,,Las Tablas
06:44,Arrives,P824782,Castellana,,,Mirasierra
06:44,Arrives,P824783,Chamartin (station),,,La Moraleja
06:45,Arrives,Train_5,Montecarmelo,Train_5,counterclockwise,
06:45,Alights,P824674,Montecarmelo,Train_5,counterclockwise,Montecarmelo
06:45,Alights,P824726,Montecarmelo,Train_5,counterclockwise,Montecarmelo
06:45,Alights,P824727,Montecarmelo,Train_5,counterclockwise,Montecarmelo
06:45,Alights,P824749,Montecarmelo,Train_5,counterclockwise,Montecarmelo
06:45,Arrives,Train_7,Montecarmelo,Train_7,counterclockwise,
06:45,Arrives,Train_4,Sanchinarro,Train_4,clockwise,
06:45,Alights,P824712,Sanchinarro,Train_4,clockwise,Sanchinarro
06:45,Alights,P824701,Sanchinarro,Train_4,clockwise,Sanchinarro
06:45,Boards,P824774,Sanchinarro,Train_4,clockwise,
06:45,Arrives,P824784,Tres Olivos,,,Pinar de Chamartin
06:45,Arrives,P824785,Chamartin (station),,,La Moraleja
06:46,Arrives,Train_6,Montecarmelo,Train_6,counterclockwise,
06:46,Alights,P824750,Montecarmelo,Train_6,counterclockwise,Montecarmelo
06:46,Arrives,Train_8,Montecarmelo,Train_8,counterclockwise,
06:46,Arrives,Train_1,Sanchinarro,Train_1,clockwise,
06:46,Arrives,P824786,Las Tablas,,,Sanchinarro
06:46,Arrives,P824787,Chamartin (station),,,Sanchinarro
06:46,Arrives,P824788,Mirasierra,,,Paco de Lucia
06:46,Arrives,P824789,Tres Olivos,,,Castellana
06:47,Arrives,Train_2,Montecarmelo,Train_2,clockwise,
06:47,Arrives,P824790,Paco de Lucia,,,Montecarmelo
06:47,Arrives,P824791,La Moraleja,,,Mirasierra
06:47,Arrives,P824792,Montecarmelo,,,Tres Olivos
06:47,Arrives,P824793,Chamartin (station),,,Paco de Lucia
06:48,Arrives,Train_5,Tres Olivos,Train_5,counterclockwise,
06:48,Alights,P824715,Tres Olivos,Train_5,counterclockwise,Tres Olivos
06:48,Alights,P824763,Tres Olivos,Train_5,counterclockwise,Tres Olivos
06:48,Boards,P824784,Tres Olivos,Train_5,counterclockwise,
06:48,Boards,P824789,Tres Olivos,Train_5,counterclockwise,
06:48,Arrives,Train_7,Tres Olivos,Train_7,counterclockwise,
06:48,Arrives,Train_4,La Moraleja,Train_4,clockwise,
06:48,Alights,P824736,La Moraleja,Train_4,clockwise,La Moraleja
06:48,Alights,P824710,La Moraleja,Train_4,clockwise,La Moraleja
06:48,Alights,P824713,La Moraleja,Train_4,clockwise,La Moraleja
06:48,Boards,P824777,La Moraleja,Train_4,clockwise,
06:48,Boards,P824791,La Moraleja,Train_4,clockwise,
06:48,Arrives,P824794,La Moraleja,,,Castellana
06:48,Arrives,P824795,Tres Olivos,,,Sanchinarro
06:48,Arrives,P824796,Sanchinarro,,,Montecarmelo
06:48,Arrives,P824797,Paco de Lucia,,,La Moraleja
06:49,Arrives,Train_3,Castellana,Train_3,clockwise,
06:49,Alights,P824737,Castellana,Train_3,clockwise,Castellana
06:49,Alights,P824751,Castellana,Train_3,clockwise,Castellana
06:49,Alights,P824755,Castellana,Train_3,clockwise,Castellana
06:49,Boards,P824766,Castellana,Train_3,clockwise,
06:49,Boards,P824772,Castellana,Train_3,clockwise,
06:49,Boards,P824773,Castellana,Train_3,clockwise,
06:49,Boards,P824781,Castellana,Train_3,clockwise,
06:49,Boards,P824782,Castellana,Train_3,clockwise,
06:49,Arrives,Train_6,Tres Olivos,Train_6,counterclockwise,
06:49,Boards,P824795,Tres Olivos,Train_6,counterclockwise,
06:49,Arrives,Train_8,Tres Olivos,Train_8,counterclockwise,
06:49,Arrives,Train_1,La Moraleja,Train_1,clockwise,
06:49,Boards,P824794,La Moraleja,Train_1,clockwise,
06:49,Arrives,P824798,La Moraleja,,,Castellana
06:49,Arrives,P824799,Las Tablas,,,Pinar de Chamartin
06:49,Arrives,P824800,Montecarmelo,,,Tres Olivos
06:49,Arrives,P824801,Castellana,,,Montecarmelo
06:50,Arrives,Train_5,Las Tablas,Train_5,counterclockwise,
06:50,Alights,P824739,Las Tablas,Train_5,counterclockwise,Las Tablas
06:50,Boards,P824786,Las Tablas,Train_5,counterclockwise,
06:50,Boards,P824799,Las Tablas,Train_5,counterclockwise,
06:50,Arrives,Train_7,Las Tablas,Train_7,counterclockwise,
06:50,Arrives,P824802,Castellana,,,Pinar de Chamartin
06:50,Arrives,P824803,Castellana,,,Sanchinarro
06:50,Arrives,P824804,La Moraleja,,,Pinar de Chamartin
06:50,Arrives,P824805,Las Tablas,,,Mirasierra
06:51,Arrives,Train_6,Las Tablas,Train_6,counterclockwise,
06:51,Boards,P824805,Las Tablas,Train_6,counterclockwise,
